ID,label,name,weight
司徒伯雷,司徒伯雷,韦小宝,0.4281849728999999
司徒鹤,司徒鹤,韦小宝,0.3222513976999999
崔瞎子,崔瞎子,韦小宝,0.19442589813999997
祁清彪,祁清彪,韦小宝,0.3059215112
葛尔丹,葛尔丹,韦小宝,0.9863211267
蔡德忠,蔡德忠,韦小宝,0.14375910712999998
贾老六,贾老六,韦小宝,0.2716277398
邝天雄,邝天雄,韦小宝,0.0565034395
马宝,马宝,韦小宝,0.11473583910000001
柳燕,柳燕,韦小宝,0.5852299718999999
海大富,海大富,韦小宝,0.01844656618
华伯斯基,华伯斯基,韦小宝,0.4042689623
南怀仁,南怀仁,韦小宝,0.3748022129
图尔布青,图尔布青,韦小宝,0.15730414459999997
汤若望,汤若望,韦小宝,0.5545678231
费要多罗,费要多罗,韦小宝,0.590143107
齐洛诺夫,齐洛诺夫,韦小宝,0.36241580473999996
苏荃,苏荃,韦小宝,0.49509907279999993
敖彪,敖彪,韦小宝,0.27512182423
林兴珠,林兴珠,韦小宝,1.2509053477
洪朝,洪朝,韦小宝,0.4018124417
罕贴摩,罕贴摩,韦小宝,0.2317471637
余兆兴,余兆兴,黄蓉,0.13225796227
焦木和尚,焦木和尚,黄蓉,0.0553478311
瑞栋,瑞栋,韦小宝,0.42735166829999993
解文豹,解文豹,龙岛主,0.2855476554
钟志灵,钟志灵,韦小宝,0.025197944679999997
玉林,玉林,韦小宝,0.8902823166
苏辙,苏辙,韦小宝,0.11764706
澄光,澄光,韦小宝,2.0614490006
阿济赤,阿济赤,韦小宝,0.17537757909999996
杜立德,杜立德,韦小宝,0.39703231155999996
黄甫,黄甫,韦小宝,0.08855585433999999
路副将,路副将,韦小宝,0.04898756674
张淡月,张淡月,韦小宝,0.7213848433
巴泰,巴泰,韦小宝,0.26466612326
高里津,高里津,韦小宝,0.18438961762999997
洪安通,洪安通,韦小宝,0.05476214553
行痴,行痴,韦小宝,1.01842073953
姚春,姚春,马博仁,0.5201799527400001
王武通,王武通,马博仁,0.75918290733
雷一啸,雷一啸,马博仁,0.39210137468
澄心,澄心,韦小宝,0.5689063907999999
澄通,澄通,韦小宝,0.22522479580000002
行颠,行颠,韦小宝,0.38035049490000006
殷锦,殷锦,韦小宝,0.3074301726
许雪亭,许雪亭,韦小宝,0.5018852216
吴大鹏,吴大鹏,韦小宝,0.7353397288400001
王潭,王潭,韦小宝,0.2404931645
齐元凯,齐元凯,韦小宝,1.006900282
净济,净济,韦小宝,0.7100877192
净清,净清,韦小宝,0.5738919739
澄识,澄识,韦小宝,0.42106952074000004
元义方,元义方,韦小宝,0.3771292956999999
昌齐,昌齐,韦小宝,0.0497868113
庄允城,庄允城,韦小宝,0.694767445
图海道,图海道,韦小宝,0.11303271171000001
西奥图三世,西奥图三世,韦小宝,0.028191384
温有道,温有道,韦小宝,0.37197723679999994
程维藩,程维藩,韦小宝,0.311559521
平威,平威,韦小宝,0.1669777026
吕毅中,吕毅中,韦小宝,0.27962654308
吕葆中,吕葆中,韦小宝,0.22115196708
卫周祚,卫周祚,韦小宝,0.00101158011
富春,富春,韦小宝,0.1100460879
李式开,李式开,韦小宝,0.00239988563
林永超,林永超,韦小宝,0.05764801406
葛通,葛通,韦小宝,0.047928541090000006
阿尔尼,阿尔尼,韦小宝,0.30599148016
马喇,马喇,韦小宝,0.35320993774
庄夫人,庄夫人,韦小宝,0.0696779926
舒化龙,舒化龙,韦小宝,0.055987846
于八,于八,韦小宝,0.0269133669
彭参将,彭参将,韦小宝,0.0046778063
神照上人,神照上人,韦小宝,0.11111111
蕊初,蕊初,韦小宝,0.0229109585
米思翰,米思翰,韦小宝,0.12907754818
云素梅,云素梅,韦小宝,0.00243368858
巴颜法师,巴颜法师,韦小宝,0.00952381
五符,五符,韦小宝,0.0006339248800000001
劳太监,劳太监,韦小宝,0.00018649758
江百胜,江百胜,韦小宝,0.00919550658
菊芳,菊芳,韦小宝,0.0007459903
韦春花,韦春花,韦小宝,0.00018649758
吴青烈,吴青烈,黄蓉,0.36018106398000005
忽都虎,忽都虎,黄蓉,0.07935455782
鄂尔多,鄂尔多,黄蓉,0.00467387846
九死生,九死生,黄蓉,0.18625844369
